step,vx_20_50,pressure_20_50,singularity_count
1102,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1103,0.0000000000e+00,0.0000000000e+00,1.6000000000e+01
1104,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
1105,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1106,0.0000000000e+00,0.0000000000e+00,5.0000000000e+00
1107,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1108,0.0000000000e+00,0.0000000000e+00,6.0000000000e+00
1109,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1110,0.0000000000e+00,0.0000000000e+00,1.6000000000e+01
1111,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1112,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1113,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1114,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1115,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
1116,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1117,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1118,0.0000000000e+00,0.0000000000e+00,1.9000000000e+01
1119,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1120,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1121,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1122,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1123,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
1124,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
1125,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1126,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1127,0.0000000000e+00,0.0000000000e+00,1.9000000000e+01
1128,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1129,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1130,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1131,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1132,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1133,0.0000000000e+00,0.0000000000e+00,1.8000000000e+01
1134,0.0000000000e+00,0.0000000000e+00,1.7000000000e+01
1135,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
1136,0.0000000000e+00,0.0000000000e+00,5.0000000000e+00
1137,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1138,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
1139,0.0000000000e+00,0.0000000000e+00,6.0000000000e+00
1140,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1141,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1142,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1143,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
1144,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1145,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
1146,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
1147,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1148,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1149,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1150,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1151,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1152,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
1153,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1154,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1155,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
1156,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1157,0.0000000000e+00,0.0000000000e+00,5.0000000000e+00
1158,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1159,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1160,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1161,0.0000000000e+00,0.0000000000e+00,2.2000000000e+01
1162,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1163,0.0000000000e+00,0.0000000000e+00,1.8000000000e+01
1164,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1165,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
1166,0.0000000000e+00,0.0000000000e+00,6.0000000000e+00
1167,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
1168,0.0000000000e+00,0.0000000000e+00,6.0000000000e+00
1169,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1170,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1171,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1172,0.0000000000e+00,0.0000000000e+00,1.6000000000e+01
1173,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1174,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1175,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1176,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1177,0.0000000000e+00,0.0000000000e+00,4.0000000000e+00
1178,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
1179,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
1180,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1181,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
1182,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1183,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
1184,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1185,0.0000000000e+00,0.0000000000e+00,1.6000000000e+01
1186,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1187,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1188,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
1189,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
1190,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1191,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1192,0.0000000000e+00,0.0000000000e+00,6.0000000000e+00
1193,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1194,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
1195,0.0000000000e+00,0.0000000000e+00,5.0000000000e+00
1196,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1197,0.0000000000e+00,0.0000000000e+00,1.7000000000e+01
1198,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1199,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
1200,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1201,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1202,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1203,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1204,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1205,0.0000000000e+00,0.0000000000e+00,1.8000000000e+01
1206,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1207,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
1208,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
1209,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1210,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1211,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1212,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1213,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1214,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1215,0.0000000000e+00,0.0000000000e+00,5.0000000000e+00
1216,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1217,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1218,0.0000000000e+00,0.0000000000e+00,6.0000000000e+00
1219,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1220,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1221,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1222,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1223,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1224,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1225,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
1226,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
1227,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1228,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
1229,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1230,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
1231,0.0000000000e+00,0.0000000000e+00,1.7000000000e+01
1232,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
1233,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1234,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1235,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1236,0.0000000000e+00,0.0000000000e+00,6.0000000000e+00
1237,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1238,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1239,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1240,0.0000000000e+00,0.0000000000e+00,1.6000000000e+01
1241,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1242,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1243,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1244,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1245,0.0000000000e+00,0.0000000000e+00,1.9000000000e+01
1246,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1247,0.0000000000e+00,0.0000000000e+00,5.0000000000e+00
1248,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1249,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1250,0.0000000000e+00,0.0000000000e+00,1.6000000000e+01
1251,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1252,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1253,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1254,0.0000000000e+00,0.0000000000e+00,6.0000000000e+00
1255,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1256,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1257,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1258,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1259,0.0000000000e+00,0.0000000000e+00,1.6000000000e+01
1260,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1261,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1262,0.0000000000e+00,0.0000000000e+00,1.7000000000e+01
1263,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1264,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1265,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
1266,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
1267,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1268,0.0000000000e+00,0.0000000000e+00,1.9000000000e+01
1269,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1270,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1271,0.0000000000e+00,0.0000000000e+00,5.0000000000e+00
1272,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
1273,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
1274,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1275,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1276,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
1277,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1278,0.0000000000e+00,0.0000000000e+00,6.0000000000e+00
1279,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
1280,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1281,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1282,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1283,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1284,0.0000000000e+00,0.0000000000e+00,1.7000000000e+01
1285,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1286,0.0000000000e+00,0.0000000000e+00,4.0000000000e+00
1287,0.0000000000e+00,0.0000000000e+00,1.9000000000e+01
1288,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1289,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1290,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1291,0.0000000000e+00,0.0000000000e+00,5.0000000000e+00
1292,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
1293,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1294,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
1295,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1296,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1297,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1298,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1299,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1300,0.0000000000e+00,0.0000000000e+00,1.7000000000e+01
1301,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1302,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1303,0.0000000000e+00,0.0000000000e+00,1.8000000000e+01
1304,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
1305,0.0000000000e+00,0.0000000000e+00,6.0000000000e+00
1306,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1307,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1308,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
1309,0.0000000000e+00,0.0000000000e+00,3.0000000000e+00
1310,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
1311,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1312,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1313,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1314,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
1315,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
1316,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1317,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1318,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1319,0.0000000000e+00,0.0000000000e+00,6.0000000000e+00
1320,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
1321,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1322,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1323,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1324,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1325,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1326,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1327,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1328,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1329,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
1330,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1331,2.7355304360e-01,0.0000000000e+00,1.5000000000e+01
1332,2.7739936113e-01,0.0000000000e+00,9.0000000000e+00
1333,2.7259278297e-01,0.0000000000e+00,9.0000000000e+00
1334,2.7193233371e-01,0.0000000000e+00,9.0000000000e+00
1335,2.6895466447e-01,0.0000000000e+00,1.5000000000e+01
1336,2.6781898737e-01,-1.5946061134e+01,1.3000000000e+01
1337,2.6744011045e-01,1.7563164234e+00,1.2000000000e+01
1338,2.6196444035e-01,-9.3449487686e+00,1.2000000000e+01
1339,2.5968086720e-01,-1.9963316917e+00,1.2000000000e+01
1340,2.5752499700e-01,1.0968940258e+00,9.0000000000e+00
1341,2.6154175401e-01,0.0000000000e+00,1.6000000000e+01
1342,2.5883767009e-01,0.0000000000e+00,8.0000000000e+00
1343,2.5539177656e-01,0.0000000000e+00,9.0000000000e+00
1344,0.0000000000e+00,0.0000000000e+00,5.0000000000e+00
1345,0.0000000000e+00,0.0000000000e+00,5.0000000000e+00
1346,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1347,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
1348,0.0000000000e+00,0.0000000000e+00,5.0000000000e+00
1349,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
1350,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1351,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1352,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1353,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1354,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
1355,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1356,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
1357,0.0000000000e+00,0.0000000000e+00,1.6000000000e+01
1358,0.0000000000e+00,0.0000000000e+00,5.0000000000e+00
1359,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
1360,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1361,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1362,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1363,0.0000000000e+00,0.0000000000e+00,1.7000000000e+01
1364,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1365,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1366,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1367,0.0000000000e+00,0.0000000000e+00,3.0000000000e+00
1368,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1369,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1370,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1371,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1372,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1373,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
1374,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1375,0.0000000000e+00,0.0000000000e+00,1.6000000000e+01
1376,0.0000000000e+00,0.0000000000e+00,1.6000000000e+01
1377,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1378,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1379,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1380,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
1381,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
1382,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
1383,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1384,0.0000000000e+00,0.0000000000e+00,1.6000000000e+01
1385,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1386,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1387,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1388,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
1389,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1390,0.0000000000e+00,0.0000000000e+00,1.7000000000e+01
1391,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1392,0.0000000000e+00,0.0000000000e+00,6.0000000000e+00
1393,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1394,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1395,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1396,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1397,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1398,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
1399,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
1400,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1401,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
1402,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1403,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1404,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1405,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
1406,0.0000000000e+00,0.0000000000e+00,1.6000000000e+01
1407,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1408,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1409,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
1410,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1411,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1412,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
1413,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1414,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1415,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1416,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
1417,0.0000000000e+00,0.0000000000e+00,4.0000000000e+00
1418,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1419,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
1420,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1421,0.0000000000e+00,0.0000000000e+00,1.6000000000e+01
1422,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
1423,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1424,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1425,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1426,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1427,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1428,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1429,0.0000000000e+00,0.0000000000e+00,6.0000000000e+00
1430,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1431,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1432,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
1433,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1434,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1435,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1436,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1437,0.0000000000e+00,0.0000000000e+00,5.0000000000e+00
1438,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1439,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1440,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1441,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1442,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
1443,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1444,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1445,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1446,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1447,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
1448,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1449,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1450,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1451,0.0000000000e+00,0.0000000000e+00,6.0000000000e+00
1452,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1453,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1454,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1455,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1456,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1457,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1458,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
1459,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1460,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1461,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1462,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
1463,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1464,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1465,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1466,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1467,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1468,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1469,0.0000000000e+00,0.0000000000e+00,5.0000000000e+00
1470,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1471,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1472,0.0000000000e+00,0.0000000000e+00,1.6000000000e+01
1473,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1474,0.0000000000e+00,0.0000000000e+00,4.0000000000e+00
1475,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
1476,0.0000000000e+00,0.0000000000e+00,1.6000000000e+01
1477,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1478,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1479,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1480,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1481,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1482,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1483,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1484,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1485,0.0000000000e+00,0.0000000000e+00,1.6000000000e+01
1486,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1487,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1488,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
1489,0.0000000000e+00,0.0000000000e+00,1.8000000000e+01
1490,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1491,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1492,0.0000000000e+00,0.0000000000e+00,5.0000000000e+00
1493,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1494,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1495,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1496,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1497,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1498,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1499,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
1500,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1501,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1502,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1503,0.0000000000e+00,0.0000000000e+00,1.6000000000e+01
1504,0.0000000000e+00,0.0000000000e+00,5.0000000000e+00
1505,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
1506,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1507,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
1508,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1509,0.0000000000e+00,0.0000000000e+00,1.6000000000e+01
1510,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1511,0.0000000000e+00,0.0000000000e+00,5.0000000000e+00
1512,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
1513,0.0000000000e+00,0.0000000000e+00,5.0000000000e+00
1514,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
1515,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1516,0.0000000000e+00,0.0000000000e+00,6.0000000000e+00
1517,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1518,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1519,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
1520,0.0000000000e+00,0.0000000000e+00,1.8000000000e+01
1521,0.0000000000e+00,0.0000000000e+00,5.0000000000e+00
1522,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
1523,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
1524,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
