step,vx_168_75,vy_168_75,pressure_168_75,Cd,Cl,energy
19,1.9963654280e+00,5.2493869589e-05,-2.6471710205e+02,9.5732206106e-01,1.8838958815e-02,6.8081046875e+04
20,1.9956727028e+00,1.2955271814e-04,-2.4323709106e+02,9.6582430601e-01,1.5988007188e-02,6.8045367188e+04
21,1.9948397875e+00,1.4812035079e-04,-2.2383355713e+02,9.5798963308e-01,5.9129334986e-03,6.8014593750e+04
22,1.9941745996e+00,1.4300203475e-04,-1.9523916626e+02,9.8581701517e-01,3.1570740044e-02,6.7988804688e+04
23,1.9936397076e+00,1.5049194917e-04,-1.6723912048e+02,9.9405759573e-01,2.4307098240e-02,6.7968484375e+04
24,1.9931536913e+00,1.6993518511e-04,-1.3014213562e+02,1.0441956520e+00,9.3334959820e-03,6.7954679688e+04
25,1.9928557873e+00,1.6037192836e-04,-9.2942039490e+01,1.0681496859e+00,1.1932373309e-04,6.7947265625e+04
26,1.9926626682e+00,1.6150950978e-04,-4.9318721771e+01,1.0738830566e+00,-5.0676725805e-03,6.7946382812e+04
27,1.9927217960e+00,2.1213290165e-04,-6.7285547256e+00,1.0754733086e+00,2.1482849494e-02,6.7952539062e+04
28,1.9928086996e+00,2.1511332307e-04,3.8955173492e+01,1.0988068581e+00,1.5010833740e-02,6.7965976562e+04
29,1.9930945635e+00,2.1876902611e-04,8.4063598633e+01,1.0264703035e+00,2.9736937955e-02,6.7987625000e+04
30,1.9934756756e+00,1.9502858049e-04,1.2208752441e+02,1.0977039337e+00,3.0804062262e-02,6.8014687500e+04
31,1.9939864874e+00,1.8569815438e-04,1.5534025574e+02,1.1267336607e+00,1.5564498492e-02,6.8046445312e+04
32,1.9945983887e+00,1.6484882508e-04,1.8221220398e+02,1.1136131287e+00,8.5265347734e-03,6.8082148438e+04
33,1.9952913523e+00,1.4495232608e-04,2.0780258179e+02,1.1221195459e+00,-3.0876160599e-04,6.8123117188e+04
34,1.9959503412e+00,8.6261046818e-05,2.2445520020e+02,1.1253243685e+00,4.0860138834e-02,6.8167234375e+04
35,1.9968377352e+00,1.1070308392e-04,2.4097218323e+02,1.1262758970e+00,3.8752440363e-02,6.8213703125e+04
36,1.9975423813e+00,5.7893361372e-05,2.4774960327e+02,1.1492208242e+00,1.9213104621e-02,6.8261531250e+04
37,1.9984207153e+00,6.0001995735e-05,2.5342256165e+02,1.1087956429e+00,2.1495360881e-02,6.8312218750e+04
38,1.9992747307e+00,5.6697928812e-05,2.5180258179e+02,1.0664842129e+00,-8.0161280930e-03,6.8362914062e+04
39,2.0000634193e+00,3.5441371438e-06,2.4929765320e+02,1.1358259916e+00,1.2912979349e-02,6.8412078125e+04
40,2.0008654594e+00,1.3061180653e-06,2.3859364319e+02,1.1347323656e+00,1.8850632012e-02,6.8460289062e+04
41,2.0016694069e+00,-6.6544889705e-06,2.3114579773e+02,1.1509056091e+00,1.0243148543e-02,6.8506992188e+04
42,2.0024876595e+00,1.9526607502e-05,2.1904083252e+02,1.1155555248e+00,1.3519058004e-02,6.8552062500e+04
43,2.0030202866e+00,-7.0319365477e-05,2.0288331604e+02,1.1199917793e+00,-2.6669844985e-02,6.8592078125e+04
44,2.0036230087e+00,-6.3189807406e-05,1.8152073669e+02,1.1076481342e+00,-1.5511321835e-02,6.8629507812e+04
45,2.0041410923e+00,-7.6552285464e-05,1.5737109375e+02,1.1297693253e+00,-1.3909378089e-02,6.8662937500e+04
46,2.0044844151e+00,-1.3282714644e-04,1.2975863647e+02,1.1194926500e+00,-1.0729904287e-02,6.8690906250e+04
47,2.0048446655e+00,-1.0682292486e-04,9.7345916748e+01,1.1115275621e+00,-1.9638061349e-04,6.8713289062e+04
48,2.0050804615e+00,-8.1073842011e-05,5.8508804321e+01,1.1265410185e+00,2.2855453193e-02,6.8730234375e+04
49,2.0051457882e+00,-9.4762217486e-05,2.5514352798e+01,1.0597354174e+00,-2.0404816605e-03,6.8741710938e+04
50,2.0051131248e+00,-6.3381732616e-05,-8.4923582077e+00,1.0758038759e+00,-1.0876464657e-02,6.8747281250e+04
51,2.0049352646e+00,-8.4921732196e-05,-4.3721103668e+01,1.1066800356e+00,-3.5292052198e-03,6.8746046875e+04
52,2.0046908855e+00,-6.6233471443e-05,-7.7385116577e+01,1.1089901924e+00,2.4734802544e-02,6.8739539062e+04
53,2.0042843819e+00,-7.3040588177e-05,-1.0396585083e+02,1.0967515707e+00,-1.5897369012e-03,6.8729312500e+04
54,2.0038437843e+00,-6.5231623012e-05,-1.3265493774e+02,1.0797973871e+00,-7.3258210905e-03,6.8715398438e+04
55,2.0033016205e+00,-5.0364698836e-05,-1.5678829956e+02,1.0545521975e+00,1.4481811784e-02,6.8697382812e+04
56,2.0027062893e+00,-5.6242733990e-05,-1.7740190125e+02,1.0849888325e+00,6.7598726600e-03,6.8675148438e+04
57,2.0020775795e+00,-2.4820627004e-05,-1.9410246277e+02,1.0755779743e+00,-1.0926971212e-02,6.8650625000e+04
58,2.0013926029e+00,2.1022933652e-06,-2.0603991699e+02,1.0934139490e+00,1.1259308085e-02,6.8623546875e+04
59,2.0006842613e+00,4.6103778004e-06,-2.0891181946e+02,1.0207664967e+00,-5.1115415990e-03,6.8595539062e+04
60,1.9999641180e+00,4.4006985263e-05,-2.1649676514e+02,1.0632084608e+00,-1.5450439416e-02,6.8565960938e+04
61,1.9992707968e+00,5.7429431763e-05,-2.1049255371e+02,1.0809663534e+00,8.4001161158e-03,6.8536429688e+04
62,1.9985605478e+00,7.5777155871e-05,-2.0833886719e+02,1.0576884747e+00,-4.1997525841e-03,6.8508281250e+04
63,1.9978982210e+00,1.3985906844e-04,-1.9875086975e+02,1.0165139437e+00,1.9112929702e-02,6.8481609375e+04
64,1.9971853495e+00,1.0118624050e-04,-1.9248295593e+02,1.0347604752e+00,-3.8601838052e-02,6.8454609375e+04
65,1.9966025352e+00,1.3858260354e-04,-1.8229605103e+02,1.0754709244e+00,1.3515319675e-02,6.8430054688e+04
66,1.9960144758e+00,1.2911518570e-04,-1.6701626587e+02,1.0451446772e+00,-1.5532379039e-02,6.8410101562e+04
67,1.9956078529e+00,1.5728980361e-04,-1.4407849121e+02,1.0366994143e+00,-3.6131285597e-03,6.8391562500e+04
68,1.9950844049e+00,1.2501217134e-04,-1.2422119141e+02,1.0425299406e+00,-2.2155761253e-03,6.8378242188e+04
69,1.9947462082e+00,1.3162958203e-04,-1.0275016022e+02,1.0388756990e+00,1.4419555664e-02,6.8368234375e+04
70,1.9945441484e+00,1.6438876628e-04,-7.4890388489e+01,1.0133638382e+00,1.6174392775e-02,6.8363242188e+04
71,1.9944026470e+00,1.6009688261e-04,-4.4838104248e+01,9.9595880508e-01,4.2275236920e-03,6.8363226562e+04
72,1.9942933321e+00,1.7384154489e-04,-2.1335485458e+01,9.9582785368e-01,1.0824508965e-02,6.8366726562e+04
73,1.9942442179e+00,1.3143962133e-04,1.1341888428e+01,9.8091965914e-01,1.4783477411e-02,6.8375335938e+04
74,1.9944963455e+00,1.8303313118e-04,3.4380146027e+01,1.0249155760e+00,7.8057860956e-03,6.8386656250e+04
75,1.9946116209e+00,1.5430050553e-04,6.5854141235e+01,1.0439716578e+00,2.2957991809e-02,6.8403570312e+04
76,1.9949705601e+00,1.6055302694e-04,9.1759231567e+01,1.0559649467e+00,7.7584837563e-03,6.8423187500e+04
77,1.9953582287e+00,1.7509628378e-04,1.1733203888e+02,1.0690950155e+00,-3.0820693821e-02,6.8446898438e+04
78,1.9957937002e+00,1.4163930609e-04,1.3665744019e+02,1.0077606440e+00,-1.7006378621e-02,6.8475773438e+04
79,1.9963042736e+00,1.4519967954e-04,1.5246443176e+02,1.0442223549e+00,1.0028838878e-03,6.8505406250e+04
80,1.9967230558e+00,7.7502227214e-05,1.6426657104e+02,1.0053215027e+00,8.9263916016e-03,6.8537953125e+04
81,1.9972995520e+00,8.4405626694e-05,1.6886351013e+02,1.0172163248e+00,-1.7945708707e-02,6.8572625000e+04
82,1.9978947639e+00,6.9273111876e-05,1.7583308411e+02,1.0242359638e+00,-5.8336639777e-03,6.8608476562e+04
83,1.9985053539e+00,5.4791260482e-05,1.7925668335e+02,1.0255857706e+00,-3.2782745548e-03,6.8645523438e+04
84,1.9991104603e+00,5.4314710724e-05,1.7978190613e+02,9.5734995604e-01,-1.1085510487e-03,6.8683289062e+04
85,1.9997123480e+00,3.3828182495e-05,1.8107617188e+02,9.6762412786e-01,1.9479598850e-02,6.8719460938e+04
86,2.0003349781e+00,-1.4854093024e-05,1.7661921692e+02,1.0317634344e+00,8.4104156122e-03,6.8755195312e+04
87,2.0008604527e+00,-1.5968797015e-05,1.7092619324e+02,1.0026413202e+00,6.5129850991e-03,6.8790437500e+04
88,2.0014324188e+00,-3.6365152482e-05,1.6322419739e+02,1.0109131336e+00,-1.1489715427e-02,6.8822703125e+04
89,2.0019323826e+00,-4.0878650907e-05,1.5460607910e+02,9.5163208246e-01,1.9871521741e-02,6.8853414062e+04
90,2.0023097992e+00,-5.3761410527e-05,1.3596629333e+02,9.3778014183e-01,2.9404297471e-02,6.8881054688e+04
91,2.0027830601e+00,-1.6284342564e-05,1.1892688751e+02,9.7922921181e-01,1.2374496087e-02,6.8905226562e+04
92,2.0030667782e+00,-2.1528561774e-05,9.5670379639e+01,9.5577502251e-01,2.2535553202e-02,6.8926382812e+04
93,2.0032505989e+00,-2.7286041586e-05,7.3865310669e+01,9.5576065779e-01,-1.4257354662e-02,6.8943062500e+04
94,2.0034334660e+00,-1.6424630303e-05,4.6045757294e+01,9.8927855492e-01,-1.5256805345e-02,6.8955187500e+04
95,2.0033967495e+00,-7.5755408034e-05,2.2187185287e+01,9.5717674494e-01,2.0441818982e-02,6.8964773438e+04
96,2.0035548210e+00,5.9119411162e-06,-1.2255477905e+00,9.5643371344e-01,8.9241787791e-03,6.8969937500e+04
97,2.0033266544e+00,-6.7434462835e-05,-2.2951026917e+01,9.6609437466e-01,7.2850799188e-03,6.8971164062e+04
98,2.0032467842e+00,-3.9782593376e-05,-4.9126617432e+01,9.1782617569e-01,-2.6927185245e-03,6.8969507812e+04
99,2.0029461384e+00,-6.3064399001e-05,-6.8426254272e+01,9.3452095985e-01,-6.1683654785e-03,6.8963898438e+04
100,2.0026967525e+00,-6.7603250500e-05,-8.5873107910e+01,9.3500822783e-01,-1.8767699599e-02,6.8955171875e+04
101,2.0023310184e+00,-2.7341589885e-05,-1.0741060638e+02,9.3964505196e-01,1.4258499257e-02,6.8943914062e+04
102,2.0019824505e+00,-1.9804239855e-05,-1.1864763641e+02,9.2456483841e-01,3.5445328802e-02,6.8928726562e+04
103,2.0014655590e+00,-1.0515574104e-05,-1.3188623047e+02,9.3652313948e-01,4.4423982501e-02,6.8912039062e+04
104,2.0010349751e+00,2.2416761567e-05,-1.3981072998e+02,9.1803038120e-01,-1.2862395961e-03,6.8894000000e+04
105,2.0004930496e+00,1.7319944163e-06,-1.4714311218e+02,9.3588471413e-01,4.1274260730e-03,6.8873867188e+04
106,2.0001270771e+00,7.0942507591e-05,-1.4768028259e+02,9.2449891567e-01,2.4688721169e-03,6.8853953125e+04
107,1.9994684458e+00,4.4942360546e-05,-1.5118185425e+02,9.1028314829e-01,2.4891663343e-03,6.8833765625e+04
108,1.9991515875e+00,1.2539261661e-04,-1.4951844788e+02,9.2606389523e-01,3.1537629664e-02,6.8812406250e+04
109,1.9984046221e+00,3.2428062696e-05,-1.4733631897e+02,9.0987104177e-01,6.9099427201e-03,6.8791992188e+04
110,1.9980438948e+00,7.9149293015e-05,-1.4404023743e+02,9.4643342495e-01,-2.5730896741e-03,6.8771679688e+04
111,1.9974466562e+00,8.6398176791e-05,-1.3795495605e+02,9.1247892380e-01,3.0094147660e-03,6.8754687500e+04
112,1.9971287251e+00,1.0472985741e-04,-1.2586331177e+02,9.0333718061e-01,1.0413894430e-02,6.8739687500e+04
113,1.9967086315e+00,1.3817138097e-04,-1.1597766113e+02,8.9638322592e-01,2.3178024217e-02,6.8725835938e+04
114,1.9963955879e+00,1.4020728122e-04,-1.0205307007e+02,9.0858155489e-01,5.2069090307e-03,6.8714328125e+04
115,1.9960803986e+00,1.5865120804e-04,-8.6200584412e+01,8.8934278488e-01,3.2062530518e-02,6.8704335938e+04
116,1.9958978891e+00,1.4430716692e-04,-6.4802909851e+01,9.0589404106e-01,3.9434585720e-02,6.8698523438e+04
117,1.9957119226e+00,1.3914758165e-04,-4.6634315491e+01,9.2801338434e-01,2.2552108392e-02,6.8695234375e+04
118,1.9956170321e+00,1.3529704302e-04,-2.6264579773e+01,9.3228578568e-01,-1.2119445950e-02,6.8695750000e+04
119,1.9956339598e+00,1.4356311294e-04,-3.3699181080e+00,9.0099084377e-01,1.3285827823e-02,6.8699960938e+04
120,1.9956245422e+00,1.3416464208e-04,1.1918655396e+01,9.2757111788e-01,3.6511000246e-02,6.8707140625e+04
121,1.9957534075e+00,1.2794313079e-04,3.4198059082e+01,8.6783081293e-01,-2.1851349156e-03,6.8716421875e+04
122,1.9959247112e+00,1.5780844842e-04,4.9551101685e+01,9.4634085894e-01,3.4451369196e-02,6.8728351562e+04
123,1.9961051941e+00,1.4431288582e-04,7.1281051636e+01,9.5222502947e-01,2.2093048319e-02,6.8744250000e+04
124,1.9965232611e+00,1.7800542992e-04,8.5988609314e+01,8.8198745251e-01,2.7688980103e-02,6.8763804688e+04
125,1.9968349934e+00,1.5184382210e-04,1.0245864105e+02,8.7005895376e-01,7.3369597085e-03,6.8785359375e+04
126,1.9970846176e+00,1.0000342445e-04,1.0803401184e+02,9.3708175421e-01,1.0359955020e-02,6.8807125000e+04
127,1.9975155592e+00,1.2799492106e-04,1.1685900116e+02,9.1275513172e-01,2.0315781236e-02,6.8832843750e+04
128,1.9978948832e+00,9.5714334748e-05,1.2516609192e+02,8.7788993120e-01,4.7467347234e-02,6.8858414062e+04
129,1.9984096289e+00,1.1539766274e-04,1.3046861267e+02,9.3595486879e-01,7.3226164095e-03,6.8883867188e+04
130,1.9987888336e+00,8.6135754827e-05,1.3453279114e+02,9.3475973606e-01,-1.7057418823e-02,6.8911492188e+04
131,1.9993612766e+00,1.2032285304e-04,1.3631192017e+02,9.5896196365e-01,-2.2778168321e-02,6.8938125000e+04
132,1.9997444153e+00,8.5020612460e-05,1.3883090210e+02,9.2794466019e-01,-1.9337235019e-02,6.8965148438e+04
133,2.0001294613e+00,4.0682723920e-05,1.3170898438e+02,8.9176130295e-01,3.7149810232e-03,6.8992867188e+04
134,2.0006165504e+00,8.9702662081e-05,1.2621881866e+02,9.2563492060e-01,1.8979797140e-02,6.9018390625e+04
135,2.0009446144e+00,2.7788752050e-05,1.1826451111e+02,9.0559357405e-01,-9.7853085026e-03,6.9042757812e+04
136,2.0013666153e+00,4.7113331675e-05,1.0659017181e+02,9.2263412476e-01,6.4916992560e-03,6.9065382812e+04
137,2.0016479492e+00,3.6924917367e-05,9.4287475586e+01,9.5083498955e-01,7.4371340452e-04,6.9085570312e+04
138,2.0019888878e+00,5.1728202379e-05,8.3260993958e+01,9.1598719358e-01,1.5602645464e-02,6.9103757812e+04
139,2.0022215843e+00,1.6060097551e-05,7.1664497375e+01,9.4324052334e-01,2.8350600973e-02,6.9120273438e+04
140,2.0023779869e+00,2.1701263904e-05,5.5109142303e+01,9.0140014887e-01,-1.1404723860e-02,6.9133828125e+04
141,2.0025095940e+00,3.7447141949e-05,3.9081947327e+01,9.3152892590e-01,-2.4615783244e-02,6.9144203125e+04
142,2.0025656223e+00,2.6214984246e-05,2.0991931915e+01,8.9747267962e-01,-3.2943725819e-04,6.9151710938e+04
143,2.0025711060e+00,3.9032704080e-05,2.5663599968e+00,9.2393249273e-01,2.3201750591e-03,6.9158109375e+04
144,2.0024971962e+00,4.9859168939e-05,-1.4823242188e+01,8.7262725830e-01,1.2559508905e-03,6.9161085938e+04
145,2.0023982525e+00,4.8775931646e-05,-3.0956092834e+01,9.4951212406e-01,9.8260501400e-03,6.9160234375e+04
146,2.0022792816e+00,7.1731737989e-05,-4.7032623291e+01,9.1324734688e-01,1.7168197781e-02,6.9157718750e+04
147,2.0020575523e+00,7.0411726483e-05,-6.2035373688e+01,9.0049409866e-01,1.4037323417e-03,6.9153539062e+04
148,2.0018670559e+00,7.1376998676e-05,-7.1384574890e+01,8.9317351580e-01,-3.9002455771e-02,6.9146093750e+04
149,2.0014767647e+00,4.5256027079e-05,-8.5023513794e+01,9.3290877342e-01,-2.3929061368e-02,6.9137351562e+04
150,2.0012485981e+00,7.4716503150e-05,-9.4087524414e+01,8.8779187202e-01,2.2413024679e-02,6.9125945312e+04
151,2.0008647442e+00,5.5595588492e-05,-9.9028778076e+01,9.0034902096e-01,1.9334716722e-02,6.9114109375e+04
152,2.0006232262e+00,9.5767245512e-05,-1.0472463989e+02,9.3774080276e-01,-1.4221954625e-03,6.9100218750e+04
153,2.0001637936e+00,8.5272091383e-05,-1.0978791809e+02,9.3360400200e-01,-4.1976165958e-03,6.9085140625e+04
154,1.9998552799e+00,9.4355498732e-05,-1.1090342712e+02,9.1932082176e-01,3.7567138206e-03,6.9071617188e+04
155,1.9993798733e+00,1.0767894128e-04,-1.1342501831e+02,8.9080476761e-01,1.5548782423e-02,6.9057828125e+04
156,1.9991301298e+00,1.3849529205e-04,-1.0884938049e+02,8.9851820469e-01,8.4152985364e-03,6.9044226562e+04
157,1.9987032413e+00,1.5068952052e-04,-1.0854823303e+02,8.9810442924e-01,2.8870848939e-02,6.9030703125e+04
158,1.9984315634e+00,1.5799293760e-04,-1.0504261017e+02,8.9923936129e-01,3.4042738378e-02,6.9017968750e+04
159,1.9979815483e+00,1.4817810734e-04,-9.7753883362e+01,9.2225354910e-01,7.5411987491e-03,6.9007062500e+04
160,1.9977614880e+00,1.2022266310e-04,-8.6056198120e+01,8.9763808250e-01,4.6204375103e-03,6.8997945312e+04
161,1.9975324869e+00,1.6522756778e-04,-7.3557907104e+01,8.8414263725e-01,1.2371445075e-02,6.8990656250e+04
162,1.9974520206e+00,2.0869656873e-04,-6.0654796600e+01,8.7864637375e-01,-3.7200928200e-03,6.8985187500e+04
163,1.9971921444e+00,1.8166349037e-04,-4.8520511627e+01,9.1738736629e-01,4.1034318507e-02,6.8981570312e+04
164,1.9971516132e+00,2.0078552188e-04,-3.0889711380e+01,9.1347801685e-01,9.8122404888e-03,6.8979390625e+04
165,1.9970458746e+00,1.8832701608e-04,-1.8351783752e+01,8.9401018620e-01,5.2795562893e-02,6.8981226562e+04
166,1.9971288443e+00,2.0911739557e-04,-1.9155796766e+00,8.5102385283e-01,4.2790222913e-02,6.8985359375e+04
167,1.9970444441e+00,1.6802066239e-04,7.6956248283e+00,9.0105116367e-01,6.7312777042e-02,6.8989875000e+04
168,1.9972178936e+00,2.0054045308e-04,2.3586994171e+01,8.9239090681e-01,3.1413421035e-02,6.8998859375e+04
169,1.9973313808e+00,1.8930342048e-04,3.4741176605e+01,9.1911971569e-01,1.7835235223e-02,6.9008890625e+04
170,1.9975537062e+00,1.8802710110e-04,5.2157524109e+01,9.0550839901e-01,-1.8209686503e-02,6.9021507812e+04
171,1.9977480173e+00,1.9313098164e-04,6.3000389099e+01,8.9579027891e-01,3.0050124973e-02,6.9036914062e+04
172,1.9979711771e+00,1.7771736020e-04,7.2878570557e+01,8.7870061398e-01,3.5772323608e-02,6.9052859375e+04
173,1.9982745647e+00,1.9910736592e-04,8.4389015198e+01,8.9100188017e-01,1.5779647976e-02,6.9071664062e+04
174,1.9985758066e+00,1.7996168754e-04,8.8037971497e+01,8.7214398384e-01,3.1924895942e-02,6.9090265625e+04
175,1.9988968372e+00,1.8048548372e-04,9.4667610168e+01,8.6441713572e-01,3.3862840384e-02,6.9111148438e+04
176,1.9992187023e+00,1.4620344155e-04,9.8259063721e+01,8.9078676701e-01,3.4352645278e-02,6.9132117188e+04
177,1.9996020794e+00,1.5497335698e-04,1.0122071075e+02,8.7735629082e-01,8.7593076751e-03,6.9151984375e+04
178,2.0000729561e+00,1.7025477428e-04,1.0434571838e+02,9.0571731329e-01,3.0134735629e-02,6.9173296875e+04
179,2.0003187656e+00,1.3214917271e-04,1.0456758881e+02,8.3933126926e-01,3.3703919500e-02,6.9195085938e+04
180,2.0007283688e+00,1.4296011068e-04,1.0454557037e+02,8.9655393362e-01,5.5607832968e-02,6.9215585938e+04
181,2.0010266304e+00,1.2543356570e-04,9.7764640808e+01,8.8488906622e-01,3.3676147461e-02,6.9235695312e+04
182,2.0013577938e+00,1.3231299818e-04,9.0093048096e+01,8.3144533634e-01,5.0092316233e-03,6.9256242188e+04
183,2.0016140938e+00,1.3848999515e-04,7.9845687866e+01,8.4296119213e-01,4.0425185114e-02,6.9273859375e+04
184,2.0019116402e+00,1.5812777565e-04,7.2204872131e+01,8.7136793137e-01,4.4496003538e-02,6.9289679688e+04
185,2.0021317005e+00,1.5535640705e-04,6.1753318787e+01,8.7377083302e-01,3.6915205419e-02,6.9304750000e+04
186,2.0023484230e+00,1.7784777447e-04,5.3565612793e+01,8.6704224348e-01,4.9918517470e-02,6.9318000000e+04
187,2.0025095940e+00,1.7514005594e-04,4.3789619446e+01,8.4336286783e-01,8.9334413409e-02,6.9329117188e+04
188,2.0025968552e+00,1.6052814317e-04,2.9451101303e+01,9.2390710115e-01,7.0051193237e-02,6.9337421875e+04
189,2.0026583672e+00,1.5968288062e-04,1.9457820892e+01,8.8965940475e-01,3.7841033190e-02,6.9344804688e+04
190,2.0027337074e+00,1.5861849533e-04,6.1659159660e+00,8.8497596979e-01,3.5748902708e-02,6.9349023438e+04
191,2.0027270317e+00,1.6228543245e-04,-5.6851029396e+00,8.8536161184e-01,6.5142214298e-02,6.9351718750e+04
192,2.0026793480e+00,1.4570960775e-04,-2.1606138229e+01,8.6507856846e-01,6.1912916601e-02,6.9352820312e+04
193,2.0026097298e+00,1.6054282605e-04,-3.0109844208e+01,9.0134882927e-01,7.1171648800e-02,6.9351468750e+04
194,2.0024826527e+00,1.7044198466e-04,-4.5655158997e+01,8.8582181931e-01,6.1852339655e-02,6.9349343750e+04
195,2.0022916794e+00,1.8132425612e-04,-5.4379787445e+01,9.0757346153e-01,3.7143327296e-02,6.9344656250e+04
196,2.0022070408e+00,2.0420367946e-04,-6.1064182281e+01,8.9540362358e-01,3.2549742609e-02,6.9338953125e+04
197,2.0018827915e+00,1.8276207265e-04,-7.0223190308e+01,9.0220320225e-01,9.8746493459e-02,6.9333062500e+04
198,2.0017290115e+00,2.0516882068e-04,-7.5077903748e+01,8.7124574184e-01,6.0130540282e-02,6.9324406250e+04
199,2.0014417171e+00,2.3025824339e-04,-8.0728851318e+01,8.6547577381e-01,6.3881911337e-02,6.9316164062e+04
200,2.0012779236e+00,2.6251070085e-04,-8.2229026794e+01,8.5212427378e-01,5.7974088937e-02,6.9307265625e+04
201,2.0009672642e+00,2.7545669582e-04,-8.3141761780e+01,8.7214094400e-01,5.4528579116e-02,6.9297320312e+04
202,2.0008378029e+00,3.1512978603e-04,-7.7614494324e+01,8.8461655378e-01,6.2284469604e-02,6.9287781250e+04
203,2.0005381107e+00,3.0955040711e-04,-7.6954971313e+01,8.8438385725e-01,5.8688126504e-02,6.9278726562e+04
204,2.0004007816e+00,3.2873117016e-04,-6.8719169617e+01,8.7771791220e-01,2.5591125712e-02,6.9269492188e+04
205,2.0001673698e+00,3.3636204898e-04,-6.8419586182e+01,8.8123887777e-01,6.1594773084e-02,6.9261703125e+04
206,1.9999444485e+00,3.0420094845e-04,-6.2128379822e+01,8.5749113560e-01,4.5704498887e-02,6.9254625000e+04
207,1.9997870922e+00,3.3110607183e-04,-5.8713687897e+01,8.5410767794e-01,5.7162553072e-02,6.9249046875e+04
208,1.9996589422e+00,3.3072454971e-04,-5.0549896240e+01,8.6498045921e-01,4.1821975261e-02,6.9244414062e+04
209,1.9995609522e+00,3.6444529542e-04,-4.5289360046e+01,8.7671858072e-01,7.1268156171e-02,6.9240585938e+04
210,1.9995305538e+00,3.8476986811e-04,-3.4876167297e+01,8.8047838211e-01,7.9331286252e-02,6.9238398438e+04
211,1.9994323254e+00,3.7796629476e-04,-2.5659345627e+01,8.6345046759e-01,6.5966799855e-02,6.9238625000e+04
212,1.9994497299e+00,3.7396312109e-04,-1.2795564651e+01,8.2507687807e-01,6.8755261600e-02,6.9241679688e+04
213,1.9995322227e+00,4.3230940355e-04,-2.8273370266e+00,8.6275148392e-01,8.3307646215e-02,6.9245445312e+04
214,1.9995392561e+00,3.9360797382e-04,8.9507026672e+00,8.6510843039e-01,8.0199129879e-02,6.9251085938e+04
215,1.9996732473e+00,4.0363435983e-04,1.7781831741e+01,8.7284243107e-01,7.5820848346e-02,6.9258046875e+04
216,1.9998035431e+00,3.9099584683e-04,3.0577400208e+01,8.3810454607e-01,6.1646576971e-02,6.9267554688e+04
217,2.0000202656e+00,4.1376875015e-04,3.9474189758e+01,8.5162538290e-01,7.2672575712e-02,6.9277195312e+04
218,2.0002546310e+00,4.2106202454e-04,5.1113452911e+01,8.6702239513e-01,8.2669757307e-02,6.9289171875e+04
219,2.0004649162e+00,4.3943317723e-04,5.7173622131e+01,8.4406822920e-01,6.6647872329e-02,6.9302515625e+04
220,2.0006897449e+00,4.1586489533e-04,6.6863723755e+01,8.6529397964e-01,4.1311722249e-02,6.9317484375e+04
